content.generic_counters.MulticastPacketsSent,@timestamp,content.generic_counters.LastDiscontinuityTime,content.generic_counters.MulticastPacketsReceived,content.generic_counters.ThrottledPacketsReceived,content.generic_counters.CRCErrors,content.generic_counters.PacketsReceived,content.generic_counters.LastDataTime,hostname,content.key.InterfaceName,content.generic_counters.BytesReceived,content.delta.BytesSent,content.generic_counters.BytesSent,content.generic_counters.OutputUnderruns,content.generic_counters.SecondsSinceLastClearCounters,content.generic_counters.OutputQueueDrops,content.generic_counters.SecondsSincePacketReceived,content.generic_counters.InputErrors,content.generic_counters.AvailabilityFlag,content.generic_counters.BroadcastPacketsSent,content.delta.BytesReceived,content.generic_counters.InputDrops,content.generic_counters.OutputDrops,content.generic_counters.OutputBuffersSwappedOut,content.generic_counters.Resets,content.generic_counters.InputAborts,content.generic_counters.GiantPacketsReceived,content.generic_counters.BroadcastPacketsReceived,content.delta.PacketsReceived,content.generic_counters.UnknownProtocolPacketsReceived,content.generic_counters.FramingErrorsReceived,content.generic_counters.OutputBufferFailures,content.generic_counters.CarrierTransitions,content.generic_counters.RuntPacketsReceived,content.delta.PacketsSent,content.generic_counters.InputQueueDrops,content.generic_counters.InputOverruns,content.generic_counters.PacketsSent,content.generic_counters.SecondsSincePacketSent,content.generic_counters.OutputErrors,content.generic_counters.InputIgnoredPackets,content.generic_counters.Applique,content.generic_counters.ParityPacketsReceived
448,2016-03-17T14:14:25.261Z,1458146084,3038,0,0,218659,1458224062,s0-r2,GigabitEthernet0/0/0/4,58105972,2376926491.0,6051485528092,0,0,0,0,0,0,2,22035.0,0,0,0,0,0,0,2,96.0,0,0,0,0,0,1572106.0,0,0,4002370694,0,0,0,0,0
1745,2016-03-17T14:14:25.261Z,1458146084,0,0,0,4002319300,1458224062,s0-r2,GigabitEthernet0/0/0/3,6051502411092,17508.0,45694428,0,0,0,0,0,0,2,2376921540.0,0,0,0,0,0,0,0,1572040.0,0,0,0,0,0,33.0,0,0,81402,0,0,0,0,0
17243,2016-03-17T14:14:54.914Z,1457449288,2066,0,0,509512,1458224088,s0-r3,GigabitEthernet0/0/0/0,121037567,2257660049.0,12208902947383,0,0,0,5,0,0,10,21465.0,0,0,0,0,0,0,884,95.0,0,0,0,0,0,1493226.0,0,0,8075091290,5,0,0,0,0
17233,2016-03-17T14:14:54.914Z,1457449290,8737,0,0,25845,1458224088,s0-r3,GigabitEthernet0/0/0/5,5359962,191.0,6682880,0,0,0,40,0,0,66806,0.0,0,0,0,0,0,0,874,0.0,0,0,0,0,0,1.0,0,0,97506,5,0,0,0,0
2,2016-03-17T14:14:55.326Z,1458146084,1739,0,0,3119,1458224092,s0-r2,GigabitEthernet0/0/0/7,2469524,0.0,182,0,0,0,61949,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,77995,0,0,0,0
2,2016-03-17T14:14:55.375Z,1458064748,1739,0,0,3122,1458224090,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,61953,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159329,0,0,0,0
3557,2016-03-17T14:14:55.376Z,1458064748,4388,0,0,12016,1458224090,s0-r7,GigabitEthernet0/0/0/1,3426217,196.0,987149,0,0,0,0,0,0,1,191.0,0,0,0,0,0,0,20,1.0,0,0,0,0,0,1.0,0,0,8943,0,0,0,0,0
0,2016-03-17T14:14:32.703Z,1458063695,0,0,0,0,1458224069,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
106899,2016-03-17T14:14:32.703Z,1458063706,21514,0,0,250153,1458224069,s0-r1,GigabitEthernet0/0/0/0,44719958,13224.0,112044505,0,0,0,4,0,0,2,5049.0,0,0,0,0,0,0,19,10.0,0,0,0,0,0,19.0,0,0,482545,4,0,0,0,0
3,2016-03-17T14:14:33.688Z,1457449308,2066,0,0,4849,1458224065,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,61927,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,774734,0,0,0,0
17250,2016-03-17T14:14:33.689Z,1457449308,2066,0,0,33552,1458224065,s0-r6,GigabitEthernet0/0/0/2,5106001,73.0,4728362,0,0,0,7,0,0,1,54.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,1.0,0,0,43457,7,0,0,0,0
3581,2016-03-17T14:15:02.658Z,1458063706,4404,0,0,377781,1458224099,s0-r1,GigabitEthernet0/0/0/1,30340778,60.0,28092487,0,0,0,11,0,0,2,62.0,0,0,0,0,0,0,19,1.0,0,0,0,0,0,1.0,0,0,374932,11,0,0,0,0
3,2016-03-17T14:15:03.721Z,1457449308,2066,0,0,4849,1458224095,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,61957,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,774764,0,0,0,0
17239,2016-03-17T14:15:03.721Z,1457449308,8738,0,0,39606,1458224095,s0-r6,GigabitEthernet0/0/0/5,25464569,191.0,41997988,0,0,0,7,0,0,68496,196.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,573635,17,0,0,0,0
1380,2016-03-17T14:14:21.698Z,1458162490,0,0,0,133173,1458224059,s0-r4,GigabitEthernet0/0/0/2,41176391,2376159048.0,4848051081811,0,0,0,2,0,0,2,20099.0,0,0,0,0,0,0,0,65.0,0,0,0,0,0,1571567.0,0,0,3206451579,2,0,0,0,0
176,2016-03-17T14:14:45.765Z,1458194456,493,0,0,1769,1458224084,s0-r5,GigabitEthernet0/0/0/3,185696,133.0,96733,0,0,0,3,0,0,2,318.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,2.0,0,0,1307,3,0,0,0,0
0,2016-03-17T14:14:51.682Z,1458162508,0,0,0,0,1458224087,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,61582,0,0,0,0
2,2016-03-17T14:15:55.270Z,1458146084,1739,0,0,3119,1458224152,s0-r2,GigabitEthernet0/0/0/6,2469524,0.0,182,0,0,0,62009,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,78055,0,0,0,0
2,2016-03-17T14:15:55.421Z,1458064748,1739,0,0,3122,1458224150,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,62013,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159389,0,0,0,0
3557,2016-03-17T14:15:55.421Z,1458064748,4389,0,0,12020,1458224150,s0-r7,GigabitEthernet0/0/0/1,3426653,0.0,987355,0,0,0,0,0,0,1,191.0,0,0,0,0,0,0,20,1.0,0,0,0,0,0,0.0,0,0,8946,32,0,0,0,0
3582,2016-03-17T14:16:02.730Z,1458063706,4405,0,0,377790,1458224159,s0-r1,GigabitEthernet0/0/0/1,30341438,426.0,28093171,0,0,0,14,0,0,2,410.0,0,0,0,0,0,0,19,7.0,0,0,0,0,0,7.0,0,0,374941,14,0,0,0,0
4319,2016-03-17T14:16:03.717Z,1457449308,0,0,0,9493801,1458224155,s0-r6,GigabitEthernet0/0/0/0,13699028529,2308629166.0,12249411329180,0,0,0,0,0,0,1,17316.0,0,0,0,0,0,0,1,32.0,0,0,0,0,0,1526874.0,0,0,8101484029,0,0,0,0,0
17240,2016-03-17T14:16:03.717Z,1457449308,8739,0,0,39609,1458224155,s0-r6,GigabitEthernet0/0/0/5,25464892,191.0,41998312,0,0,0,0,0,0,68496,196.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,573638,17,0,0,0,0
17250,2016-03-17T14:16:03.718Z,1457449308,2066,0,0,430250,1458224155,s0-r6,GigabitEthernet0/0/0/1,182877847,60.0,22619280,0,0,0,17,0,0,1,73.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,1.0,0,0,63244,17,0,0,0,0
0,2016-03-17T14:15:32.663Z,1458063695,0,0,0,0,1458224129,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
106944,2016-03-17T14:15:32.663Z,1458063706,21523,0,0,250181,1458224129,s0-r1,GigabitEthernet0/0/0/0,44732211,19774.0,112080664,0,0,0,0,0,0,2,7129.0,0,0,0,0,0,0,19,17.0,0,0,0,0,0,28.0,0,0,482595,0,0,0,0,0
3580,2016-03-17T14:15:32.663Z,1458063706,1739,0,0,23205,1458224129,s0-r1,GigabitEthernet0/0/0/4,3748096,488.0,1849823,0,0,0,7,0,0,2,582.0,0,0,0,0,0,0,21,9.0,0,0,0,0,0,8.0,0,0,22757,7,0,0,0,0
3,2016-03-17T14:15:33.665Z,1457449308,2066,0,0,4849,1458224125,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,61987,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,774794,0,0,0,0
1749,2016-03-17T14:16:25.322Z,1458146084,3037,0,0,213333,1458224182,s0-r2,GigabitEthernet0/0/0/1,19866390,10251.0,20804891,0,0,0,0,0,0,2,9989.0,0,0,0,0,0,0,2,135.0,0,0,0,0,0,136.0,0,0,277951,0,0,0,0,0
3558,2016-03-17T14:16:25.362Z,1458064748,4389,0,0,486587,1458224180,s0-r7,GigabitEthernet0/0/0/0,119315787,2433556939.0,12256079493253,0,0,0,0,0,0,1,23289.0,0,0,0,0,0,0,24,99.0,0,0,0,0,0,1609560.0,0,0,8106183530,0,0,0,0,0
2,2016-03-17T14:16:25.362Z,1458064748,1739,0,0,3122,1458224180,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,62043,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159419,0,0,0,0
3557,2016-03-17T14:16:25.363Z,1458064748,4395,0,0,12293,1458224180,s0-r7,GigabitEthernet0/0/0/2,3445099,329.0,21096782,0,0,0,0,0,0,1,127.0,0,0,0,0,0,0,25,2.0,0,0,0,0,0,3.0,0,0,22469,0,0,0,0,0
42899,2016-03-17T14:15:51.682Z,1458162490,8088,0,0,21763,1458224149,s0-r4,GigabitEthernet0/0/0/4,11937205,16164.0,34416165,0,0,0,3,0,0,1,5194.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,20.0,0,0,42904,3,0,0,0,0
42869,2016-03-17T14:15:51.682Z,1458162490,8061,0,0,157066,1458224149,s0-r4,GigabitEthernet0/0/0/1,21891576,20990.0,44457780,0,0,0,3,0,0,2,11651.0,0,0,0,0,0,0,0,78.0,0,0,0,0,0,85.0,0,0,178306,3,0,0,0,0
177,2016-03-17T14:15:45.818Z,1458194456,494,0,0,1771,1458224144,s0-r5,GigabitEthernet0/0/0/4,186131,251.0,96825,0,0,0,5,0,0,2,318.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,3.0,0,0,1308,5,0,0,0,0
177,2016-03-17T14:15:45.818Z,1458194456,496,0,0,3587,1458224144,s0-r5,GigabitEthernet0/0/0/2,286398,368.0,198962,0,0,0,9,0,0,2,654.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,6.0,0,0,3103,15,0,0,0,0
1746,2016-03-17T14:15:25.278Z,1458146084,3040,0,0,12589,1458224122,s0-r2,GigabitEthernet0/0/0/2,3226698,434.0,776188,0,0,0,0,0,0,2,124.0,0,0,0,0,0,0,2,2.0,0,0,0,0,0,4.0,0,0,9437,0,0,0,0,0
2,2016-03-17T14:15:25.360Z,1458064748,1739,0,0,3122,1458224120,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,61983,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159359,0,0,0,0
2,2016-03-17T14:15:25.360Z,1458064748,1739,0,0,3122,1458224120,s0-r7,GigabitEthernet0/0/0/6,2469650,0.0,182,0,0,0,61983,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159359,0,0,0,0
175,2016-03-17T14:16:15.764Z,1458194456,493,0,0,1534491223,1458224174,s0-r5,GigabitEthernet0/0/0/0,2320055130010,23900.0,22373326,0,0,0,2,0,0,2,2523381790.0,0,0,0,0,0,0,0,1668967.0,0,0,0,0,0,99.0,0,0,95783,2,0,0,0,0
1381,2016-03-17T14:16:21.685Z,1458162490,0,0,0,3212801286,1458224179,s0-r4,GigabitEthernet0/0/0/5,4857670581491,23294.0,40771577,0,0,0,3,0,0,2,2752283666.0,0,0,0,0,0,0,0,1820325.0,0,0,0,0,0,72.0,0,0,126013,3,0,0,0,0
42924,2016-03-17T14:16:21.685Z,1458162490,8092,0,0,21775,1458224179,s0-r4,GigabitEthernet0/0/0/4,11943911,19670.0,34435835,0,0,0,3,0,0,1,6706.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,25.0,0,0,42929,3,0,0,0,0
17241,2016-03-17T14:16:54.743Z,1457449290,8736,0,0,8099591051,1458224207,s0-r3,GigabitEthernet0/0/0/4,12244813846133,22911.0,398372836,0,0,0,4,0,0,68611,2382903460.0,0,0,0,0,0,0,882,1576058.0,0,0,0,0,0,98.0,0,0,1144224,4,0,0,0,0
17248,2016-03-17T14:16:54.743Z,1457449290,14974,0,0,341504,1458224207,s0-r3,GigabitEthernet0/0/0/3,29333539,9995.0,22396496,0,0,0,4,0,0,2,9744.0,0,0,0,0,0,0,882,132.0,0,0,0,0,0,133.0,0,0,257717,4,0,0,0,0
2,2016-03-17T14:16:55.271Z,1458146084,1739,0,0,3119,1458224212,s0-r2,GigabitEthernet0/0/0/7,2469524,0.0,182,0,0,0,62069,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,78115,0,0,0,0
1747,2016-03-17T14:16:55.271Z,1458146084,3042,0,0,12601,1458224212,s0-r2,GigabitEthernet0/0/0/2,3227734,180.0,776932,0,0,0,7,0,0,2,382.0,0,0,0,0,0,0,2,4.0,0,0,0,0,0,3.0,0,0,9447,7,0,0,0,0
1749,2016-03-17T14:16:55.271Z,1458146084,3038,0,0,213466,1458224212,s0-r2,GigabitEthernet0/0/0/1,19876325,9804.0,20814695,0,0,0,0,0,0,2,9935.0,0,0,0,0,0,0,2,133.0,0,0,0,0,0,132.0,0,0,278083,0,0,0,0,0
2,2016-03-17T14:16:55.361Z,1458064748,1739,0,0,3122,1458224210,s0-r7,GigabitEthernet0/0/0/5,2469650,0.0,182,0,0,0,62073,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159449,0,0,0,0
3560,2016-03-17T14:16:55.361Z,1458064748,4390,0,0,12023,1458224210,s0-r7,GigabitEthernet0/0/0/1,3426971,196.0,987998,0,0,0,0,0,0,1,191.0,0,0,0,0,0,0,20,1.0,0,0,0,0,0,1.0,0,0,8951,0,0,0,0,0
17236,2016-03-17T14:17:24.746Z,1457449290,8740,0,0,25856,1458224237,s0-r3,GigabitEthernet0/0/0/5,5361122,133.0,6683779,0,0,0,9,0,0,66806,127.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,2.0,0,0,97515,9,0,0,0,0
17241,2016-03-17T14:17:24.746Z,1457449290,8736,0,0,8101147844,1458224237,s0-r3,GigabitEthernet0/0/0/4,12247167617938,22735.0,398395571,0,0,0,3,0,0,68611,2353771805.0,0,0,0,0,0,0,882,1556793.0,0,0,0,0,0,98.0,0,0,1144322,3,0,0,0,0
1749,2016-03-17T14:17:25.270Z,1458146084,0,0,0,4011769434,1458224242,s0-r2,GigabitEthernet0/0/0/3,6065791003490,18014.0,45801716,0,0,0,0,0,0,2,2396234232.0,0,0,0,0,0,0,0,1584811.0,0,0,0,0,0,32.0,0,0,81593,0,0,0,0,0
1748,2016-03-17T14:17:25.270Z,1458146084,3042,0,0,12605,1458224242,s0-r2,GigabitEthernet0/0/0/2,3227958,442.0,777374,0,0,0,0,0,0,2,224.0,0,0,0,0,0,0,2,4.0,0,0,0,0,0,5.0,0,0,9452,0,0,0,0,0
0,2016-03-17T14:17:32.660Z,1458063695,0,0,0,0,1458224249,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
3,2016-03-17T14:17:33.785Z,1457449308,2066,0,0,4849,1458224245,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,62107,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,774914,0,0,0,0
17253,2016-03-17T14:17:33.785Z,1457449308,14972,0,0,59476,1458224245,s0-r6,GigabitEthernet0/0/0/4,7532954,62.0,7607951,0,0,0,0,0,0,2,222.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,1.0,0,0,76726,0,0,0,0,0
17252,2016-03-17T14:17:33.785Z,1457449308,2058,0,0,8111170997,1458224245,s0-r6,GigabitEthernet0/0/0/3,12262416825019,22218.0,13307643367,0,0,0,0,0,0,2,2292032245.0,0,0,0,0,0,0,892,1515960.0,0,0,0,0,0,98.0,0,0,10149296,0,0,0,0,0
17252,2016-03-17T14:17:33.786Z,1457449308,2066,0,0,430255,1458224245,s0-r6,GigabitEthernet0/0/0/1,182878136,337.0,22620014,0,0,0,12,0,0,1,108.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,3.0,0,0,63251,7,0,0,0,0
3583,2016-03-17T14:17:02.720Z,1458063706,1739,0,0,23213,1458224219,s0-r1,GigabitEthernet0/0/0/4,3748560,802.0,1850821,0,0,0,9,0,0,2,464.0,0,0,0,0,0,0,21,8.0,0,0,0,0,0,10.0,0,0,22768,9,0,0,0,0
17245,2016-03-17T14:17:03.681Z,1457449308,8740,0,0,26383,1458224215,s0-r6,GigabitEthernet0/0/0/6,5392387,191.0,6698271,0,0,0,0,0,0,66846,196.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,1.0,0,0,97724,17,0,0,0,0
17241,2016-03-17T14:17:03.681Z,1457449308,8740,0,0,39613,1458224215,s0-r6,GigabitEthernet0/0/0/5,25465333,191.0,41998636,0,0,0,0,0,0,68496,314.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,1.0,0,0,573641,17,0,0,0,0
17254,2016-03-17T14:17:03.681Z,1457449308,2066,0,0,33559,1458224215,s0-r6,GigabitEthernet0/0/0/2,5106500,369.0,4729452,0,0,0,17,0,0,1,73.0,0,0,0,0,0,0,884,1.0,0,0,0,0,0,3.0,0,0,43467,0,0,0,0,0
17251,2016-03-17T14:16:33.649Z,1457449308,2066,0,0,430252,1458224185,s0-r6,GigabitEthernet0/0/0/1,182877955,337.0,22619617,0,0,0,7,0,0,1,108.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,3.0,0,0,63247,0,0,0,0,0
42945,2016-03-17T14:16:51.887Z,1458162490,8096,0,0,21786,1458224209,s0-r4,GigabitEthernet0/0/0/4,11949181,16328.0,34452163,0,0,0,2,0,0,1,5270.0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,21.0,0,0,42950,2,0,0,0,0
176,2016-03-17T14:17:15.891Z,1458194456,497,0,0,3601,1458224235,s0-r5,GigabitEthernet0/0/0/1,287424,0.0,199440,0,0,0,31,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,3111,31,0,0,0,0
17237,2016-03-17T14:18:24.834Z,1457449290,8741,0,0,25859,1458224298,s0-r3,GigabitEthernet0/0/0/5,5361445,133.0,6684103,0,0,0,6,0,0,66806,127.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,2.0,0,0,97518,6,0,0,0,0
17249,2016-03-17T14:18:24.834Z,1457449290,14976,0,0,341916,1458224298,s0-r3,GigabitEthernet0/0/0/3,29364157,9937.0,22427165,0,0,0,2,0,0,2,10067.0,0,0,0,0,0,0,882,135.0,0,0,0,0,0,134.0,0,0,258129,2,0,0,0,0
273928,2016-03-17T14:18:24.835Z,1457449290,307607,0,0,608146,1458224298,s0-r3,GigabitEthernet0/0/0/1,374411925,11490.0,467555354,0,0,0,2,0,0,2,21232.0,0,0,0,0,0,0,885,87.0,0,0,0,0,0,77.0,0,0,1181531,2,0,0,0,0
2,2016-03-17T14:18:25.412Z,1458064748,1739,0,0,3122,1458224300,s0-r7,GigabitEthernet0/0/0/7,2469650,0.0,182,0,0,0,62163,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159539,0,0,0,0
2,2016-03-17T14:18:25.412Z,1458064748,1739,0,0,3122,1458224300,s0-r7,GigabitEthernet0/0/0/6,2469650,0.0,182,0,0,0,62163,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159539,0,0,0,0
3556,2016-03-17T14:18:25.412Z,1458064748,4395,0,0,12295,1458224300,s0-r7,GigabitEthernet0/0/0/3,3445514,329.0,1003676,0,0,0,7,0,0,1,245.0,0,0,0,0,0,0,20,3.0,0,0,0,0,0,3.0,0,0,9175,7,0,0,0,0
273917,2016-03-17T14:17:54.856Z,1457449290,307593,0,0,608059,1458224267,s0-r3,GigabitEthernet0/0/0/1,374390693,12421.0,467543864,0,0,0,4,0,0,2,23622.0,0,0,0,0,0,0,885,100.0,0,0,0,0,0,88.0,0,0,1181454,4,0,0,0,0
1749,2016-03-17T14:17:55.331Z,1458146084,0,0,0,4013349724,1458224272,s0-r2,GigabitEthernet0/0/0/3,6068180400500,18332.0,45820048,0,0,0,0,0,0,2,2389397010.0,0,0,0,0,0,0,0,1580290.0,0,0,0,0,0,32.0,0,0,81625,0,0,0,0,0
3561,2016-03-17T14:17:55.365Z,1458064748,4391,0,0,486879,1458224270,s0-r7,GigabitEthernet0/0/0/0,119383540,2237222196.0,12263162873282,0,0,0,0,0,0,1,21583.0,0,0,0,0,0,0,24,95.0,0,0,0,0,0,1479707.0,0,0,8110868498,0,0,0,0,0
2,2016-03-17T14:17:55.365Z,1458064748,1739,0,0,3122,1458224270,s0-r7,GigabitEthernet0/0/0/6,2469650,0.0,182,0,0,0,62133,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,159509,0,0,0,0
3560,2016-03-17T14:17:55.366Z,1458064748,4391,0,0,12026,1458224270,s0-r7,GigabitEthernet0/0/0/1,3427289,0.0,988131,0,0,0,0,0,0,1,191.0,0,0,0,0,0,0,20,1.0,0,0,0,0,0,0.0,0,0,8953,32,0,0,0,0
3,2016-03-17T14:18:03.649Z,1457449308,2066,0,0,4849,1458224275,s0-r6,GigabitEthernet0/0/0/7,3012775,0.0,252,0,0,0,62137,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,774944,0,0,0,0
17246,2016-03-17T14:18:03.649Z,1457449308,8741,0,0,26387,1458224275,s0-r6,GigabitEthernet0/0/0/6,5392764,191.0,6698668,0,0,0,0,0,0,66846,196.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,1.0,0,0,97728,12,0,0,0,0
17254,2016-03-17T14:18:03.649Z,1457449308,14972,0,0,59479,1458224275,s0-r6,GigabitEthernet0/0/0/4,7533116,377.0,7608328,0,0,0,12,0,0,2,162.0,0,0,0,0,0,0,882,3.0,0,0,0,0,0,4.0,0,0,76730,12,0,0,0,0
107038,2016-03-17T14:18:02.670Z,1458063706,21541,0,0,250239,1458224278,s0-r1,GigabitEthernet0/0/0/0,44759763,8271.0,112157789,0,0,0,10,0,0,2,3440.0,0,0,0,0,0,0,19,8.0,0,0,0,0,0,12.0,0,0,482700,10,0,0,0,0
3591,2016-03-17T14:18:02.670Z,1458063706,1739,0,0,19638,1458224278,s0-r1,GigabitEthernet0/0/0/5,3484694,196.0,1586111,0,0,0,60,0,0,2,0.0,0,0,0,0,0,0,21,0.0,0,0,0,0,0,1.0,0,0,19203,24,0,0,0,0
3585,2016-03-17T14:18:02.670Z,1458063706,4407,0,0,377801,1458224278,s0-r1,GigabitEthernet0/0/0/1,30342412,0.0,28094169,0,0,0,42,0,0,2,0.0,0,0,0,0,0,0,19,0.0,0,0,0,0,0,0.0,0,0,374952,32,0,0,0,0
43009,2016-03-17T14:18:21.747Z,1458162490,8107,0,0,21816,1458224300,s0-r4,GigabitEthernet0/0/0/4,11965961,16448.0,34504251,0,0,0,5,0,0,1,4998.0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,21.0,0,0,43014,0,0,0,0,0
0,2016-03-17T14:18:21.748Z,1458162508,0,0,0,0,1458224297,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,61792,0,0,0,0
17255,2016-03-17T14:18:33.714Z,1457449308,14973,0,0,59480,1458224305,s0-r6,GigabitEthernet0/0/0/4,7533284,118.0,7608446,0,0,0,7,0,0,2,168.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,76731,0,0,0,0,0
17253,2016-03-17T14:18:33.714Z,1457449308,2058,0,0,8114187035,1458224305,s0-r6,GigabitEthernet0/0/0/3,12266976881738,23253.0,13307687125,0,0,0,0,0,0,2,2411908605.0,0,0,0,0,0,0,892,1595249.0,0,0,0,0,0,105.0,0,0,10149488,0,0,0,0,0
3584,2016-03-17T14:18:32.725Z,1458063706,1739,0,0,23222,1458224308,s0-r1,GigabitEthernet0/0/0/4,3749142,428.0,1851505,0,0,0,15,0,0,2,520.0,0,0,0,0,0,0,21,8.0,0,0,0,0,0,7.0,0,0,22777,20,0,0,0,0
3586,2016-03-17T14:18:32.725Z,1458063706,4409,0,0,17212,1458224308,s0-r1,GigabitEthernet0/0/0/2,3721926,444.0,1288050,0,0,0,15,0,0,2,530.0,0,0,0,0,0,0,19,6.0,0,0,0,0,0,5.0,0,0,14076,0,0,0,0,0
178,2016-03-17T14:18:45.822Z,1458194456,497,0,0,1783,1458224324,s0-r5,GigabitEthernet0/0/0/4,187349,324.0,97608,0,0,0,2,0,0,2,318.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,4.0,0,0,1319,6,0,0,0,0
17249,2016-03-17T14:19:24.858Z,1457449288,2066,0,0,510404,1458224357,s0-r3,GigabitEthernet0/0/0/0,121244874,2430867222.0,12230364967736,0,0,0,0,0,0,10,23216.0,0,0,0,0,0,0,884,98.0,0,0,0,0,0,1607782.0,0,0,8089286340,0,0,0,0,0
17251,2016-03-17T14:19:24.858Z,1457449290,14977,0,0,342183,1458224357,s0-r3,GigabitEthernet0/0/0/3,29383968,10055.0,22447215,0,0,0,0,0,0,2,10067.0,0,0,0,0,0,0,882,135.0,0,0,0,0,0,135.0,0,0,258397,0,0,0,0,0
496489,2016-03-17T14:19:24.858Z,1457449290,90634,0,0,1617250,1458224357,s0-r3,GigabitEthernet0/0/0/2,463279795,31091.0,468360306,0,0,0,0,0,0,2,21473.0,0,0,0,0,0,0,887,211.0,0,0,0,0,0,220.0,0,0,1611129,0,0,0,0,0
449,2016-03-17T14:19:25.330Z,1458146084,3043,0,0,219638,1458224362,s0-r2,GigabitEthernet0/0/0/4,58333645,2371949060.0,6075261386452,0,0,0,0,0,0,2,22753.0,0,0,0,0,0,0,2,99.0,0,0,0,0,0,1568815.0,0,0,4018096108,0,0,0,0,0
